,borough,data_as_of,encoded_poly_line,encoded_poly_line_lvls,id,link_id,link_name,link_points,owner,speed,status,transcom_id,travel_time
1445,Queens,2019-07-04T22:00:03.000,qitwFzckbMDhDkEh]wB~ImM\\\\\\|\_DtRnApR]nDoCnI,BBBBBBBBB,365,4456510,QMT W Toll Plaza - Manhattan Side,"40.741534,-73.95406001  40.7415,-73.95491001  40.742526,-73.95976  40.743125,-73.96152001  40.745436,-73.96631001  40.746234,-73.96946001  40.745835,-73.97259001  40.74598,-73.97347  40.746704,-73.97515",NYC_DOT_LIC,32.93,0,4456510,162
1446,Brooklyn,2019-07-04T22:00:03.000,kizvFrx{bMqMol@cAsByAcBsFkEoCgE}CqD_LeJ,BBBBBBBB,264,4763655,GOW S VNB W 92ND STREET - BKLYN GANTRY UPPER LEVEL,"40.6083804,-74.039301 40.6107105,-74.03202 40.6110506,-74.03144 40.611501,-74.03094 40.61272,-74.02992 40.6134404,-74.02892 40.6142306,-74.02803 40.6163106,-74.02624",Verrazano-Narrows-Bridge,45.36,0,4763655,47
1447,Manhattan,2019-07-04T22:00:03.000,gkhwFp~tbMoJdGkHnCaK`Fat@d`@oe@`NyD\\\\\\|@{L@wHsA{EeB,BBBBBBBBBB,124,4456501,BBT W Toll Plaza - Manhattan Portal,"40.68036,-74.00441001 40.6822,-74.0057201 40.6837,-74.006440 40.68563,-74.00757 40.6941205,-74.01288001 40.7002801,-74.01529001 40.70121,-74.0156 40.703434,-74.0156101 40.70499,-74.01519 40.70609,-74.01468",MTA Bridges & Tunnels,38.52,0,4456501,169
1448,Manhattan,2019-07-04T22:00:03.000,wcuwF\\\\\\|}nbMTkB?qAwAuRd@qEbBqKnMk]vB{Ir@_EtCwWLaF,BBBBBBBBBBB,364,4456511,QMT E Manhattan Side - Toll Plaza,"40.745726,-73.97359 40.745616,-73.97305 40.745616,-73.97264001 40.746054,-73.96949001 40.74586,-73.96844 40.745365,-73.96643 40.74304,-73.96157001 40.74244,-73.95983001 40.742185,-73.95887 40.74143,-73.95491001 40.74136,-73.95378001",NYC_DOT_LIC,35.41,0,4456511,151
1449,Queens,2019-07-04T22:00:03.000,mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFuDsCcAaAkOgJaBc@{Bn@w@~@u@hAi@pAiFvMoCnHqD~Kk@xCYtCmA\\\\\\|D,BBBBBBBBBBBBBBBBBBBBBBBBBBBBB,398,4456481,TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE,"40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926",MTA Bridges & Tunnels,41.01,0,4456481,183
1450,Bronx,2019-07-04T22:00:03.000,gsbxFfftaMrFQ`BQvBWxBs@rCcBpe@wVnb@iU,BBBBBBBB,168,4456496,BWB S Toll Plaza - Queens Anchorage,"40.814761,-73.83668 40.81354,-73.83659 40.8130504,-73.8365 40.8124505,-73.83638 40.8118404,-73.836121 40.8111,-73.83562 40.8049306,-73.831821 40.79925,-73.828251",NYC_DOT_LIC,42.87,0,4456496,108
1451,Queens,2019-07-04T22:00:03.000,wr_xFppraM_GjDsXtNci@pYsB~@}Ab@gAHiKD,BBBBBBBB,164,4456497,BWB N Queens Anchorage - Toll Plaza,"40.79932,-73.82809 40.8006,-73.82895 40.8047004,-73.83146 40.8114405,-73.83571 40.8120204,-73.836031 40.8124904,-73.836211 40.8128505,-73.836261 40.8148205,-73.83629",NYC_DOT_LIC,47.22,0,4456497,98
1452,Bronx,2019-07-04T22:00:03.000,_tdxFhdtaMjCOxHMvGAxN\zU`A\\\\\\|AA,BBBBBBB,298,4456498,HRP S Lafayette Ave - BWB S Toll Plaza,"40.8251205,-73.83637 40.82442,-73.83629 40.82285,-73.836221 40.8214506,-73.836211 40.8189206,-73.83636 40.81526,-73.83669 40.81479,-73.83668",NYC_DOT_LIC,41.01,0,4456498,61
1453,Queens,2019-07-04T22:00:03.000,qizwFhndbMkIlMeD`DyIbGyJ`HsOnK{OzKcBf@mBPoCKkBg@uBcAsIiHgGgFuFaEiGoFqMaLmGmFcFsDcHyE{ByA{EcDqGoEeAo@}@e@,BBBBBBBBBBBBBBBBBBBBBBBBB,141,4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,"40.772251,-73.919891 40.77391,-73.9222 40.77474,-73.92301 40.77647,-73.92431 40.7783606,-73.925761 40.7810205,-73.92776 40.78372,-73.92982 40.7842205,-73.93002 40.78477,-73.93011 40.78549,-73.930051 40.7860304,-73.92985 40.7866206,-73.929511 40.7883206,-7",MTA Bridges & Tunnels,44.73,0,4456478,161
1454,Brooklyn,2019-07-04T22:00:03.000,ymyvFvi~bMgC}K_Pms@sBqJs@{C,BBBBB,410,4763656,VNB E SI GANTRY LOWER LEVEL - BROOLKYN GANTRY LOWER LEVEL,"40.6039704,-74.052281 40.604651,-74.05021 40.60737,-74.04182 40.60795,-74.039971 40.608211,-74.03919",Verrazano-Narrows-Bridge,46.60,0,4763656,99
1455,Queens,2019-07-04T22:00:03.000,mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFmDgDwE{DiJyHqDkCsGmE{DsCwCmByGoE}AcAmAo@,BBBBBBBBBBBBBBBBBBBBBBBBB,347,4456477,MDE S TBB EXIT RAMP - QUEENS ANCHORAGE,"40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926",MTA Bridges & Tunnels,43.49,0,4456477,164
1456,Queens,2019-07-04T22:00:03.000,kczwFdqsaMoHgNmBoCoDoDeIaFwPeIuLcFkEuAyE_AoXeD{EsBqCeBoA_@kCQeBJwCr@aA`@oXtOyUlN,BBBBBBBBBBBBBBBBBBB,451,4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,"40.7712605,-73.833311 40.7727804,-73.83087 40.77333,-73.83015 40.7742104,-73.829271 40.77584,-73.82814 40.77868,-73.82651 40.78087,-73.82537 40.7818904,-73.824941 40.78298,-73.824621 40.7870604,-73.82379 40.7881605,-73.82321 40.78889,-73.822701 40.78929,-",NYC_DOT_LIC,44.11,0,4456500,146
1457,Manhattan,2019-07-04T22:00:03.000,i{_xFzefbMyBvGUlACt@Rj@d@f@z@@`@W\g@bA_DTk@b@i@`@a@n@YhAKjGYp@M`DTtCf@\\\\\\|@\xBrA~@z@dBnD,BBBBBBBBBBBBBBBBBBBBBBB,213,4456450,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,"40.80069,-73.92878 40.8013005,-73.930181 40.8014104,-73.93057 40.80143,-73.93084 40.80133,-73.93106 40.8011404,-73.931261 40.80084,-73.931271 40.8006704,-73.93115 40.8005206,-73.930951 40.8001805,-73.930151 40.8705,-73.929931 40.7998905,-73.92972 40.79972",MTA Bridges & Tunnels,36.66,0,4456450,64
1458,Queens,2019-07-04T22:00:03.000,{izwF\\\\\\|mdbMqHjLwB~BmEhDgQpLqOnKgOjK_Cv@eDNmCY_Bo@eBiAmFsEyJkIcPmM_D}DcAkAiG}HsBwB{CqDcAg@_AFi@Ve@\\\\\\|@]hBMjBs@zD_AnDgD`KcDhKeEpMs@vAqAlB{AnE,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,395,4456476,TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN,"40.7723,-73.91983 40.7738304,-73.92197 40.77443,-73.92261 40.77546,-73.92346 40.7783806,-73.925631 40.78103,-73.927631 40.78363,-73.929611 40.784271,-73.92989 40.7851,-73.929971 40.7858105,-73.929841 40.78629,-73.929601 40.786801,-73.92923 40.78799,-73.92",MTA Bridges & Tunnels,42.25,0,4456476,193
1459,Brooklyn,2019-07-04T22:00:03.000,{izvFxx{bMoMkl@_AiB_BaBqFkEwDgEkCeDcKiJ,BBBBBBBB,263,4763657,GOW S VNB W 92ND STREET - BKLYN GANTRY LOWER LEVEL,"40.60846,-74.03933 40.6107805,-74.03207 40.6111,-74.03154 40.6115804,-74.031051 40.6127904,-74.030031 40.6137105,-74.02903 40.614411,-74.028201 40.6163504,-74.02639",Verrazano-Narrows-Bridge,45.36,0,4763657,47
1460,Queens,2019-07-04T22:00:03.000,uk}wFtckaMfH}Kr@cAbAoAzAyAvCeCt@e@\\\\\\|EwBxBg@jR_CzTo@pMYfEi@jCk@de@}RbReIrLyEve@sJxMmDb[iL\\\\\\|CwApFkCfAuAPaDcBkKc@uD,BBBBBBBBBBBBBBBBBBBBBBBBBB,211,4362250,CVE NB GCP - WILLETS PT BLVD,"40.78795,-73.790191 40.78647,-73.78812 40.7862104,-73.787781 40.78587,-73.787381 40.7854106,-73.786931 40.7846506,-73.786261 40.7843806,-73.786071 40.78327,-73.78547 40.78266,-73.785271 40.7795604,-73.78463 40.77606,-73.78439 40.77373,-73.78426 40.77273,-",NYC-DOT-Region 10,51.57,0,4362250,319
1461,Queens,2019-07-04T22:00:03.000,yi_xFfndbMb@^Xb@ThAEbB_@nByAbEm@fAkAbDiAlDo@nBaCfIcEfMkBnGeAhD,BBBBBBBBBBBBBBB,140,4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,"40.79789,-73.91988 40.79771,-73.92004 40.79758,-73.92022 40.7974704,-73.92059 40.797501,-73.92109 40.79766,-73.92165 40.79811,-73.922631 40.79834,-73.922991 40.79872,-73.92381 40.799091,-73.924681 40.7993305,-73.92524 40.7999805,-73.926881 40.80096,-73.92",MTA Bridges & Tunnels,37.28,0,4456479,82
1462,Queens,2019-07-04T22:00:03.000,ii_xFnvkaMiZF}`@h@wL?kGf@yEjA{E`CgDbCmBfB{BhCyChFcBfEwBlH_AnG{@bK,BBBBBBBBBBBBBBB,402,4456505,TNB N Queens Anchorage - Toll Plaza,"40.797815,-73.79321 40.80218,-73.79324001 40.807614,-73.79345 40.809816,-73.79345 40.811155,-73.79365 40.81224,-73.79403 40.813344,-73.79468 40.81418,-73.79534001 40.814734,-73.79586 40.81535,-73.79655001 40.816125,-73.79772001 40.81662,-73.79872 40.81722",NYC_DOT_LIC,43.49,0,4456505,158
1463,Queens,2019-07-04T21:57:12.000,kdzwF`rsaMdFdKlEdGzIvHzHdEvAv@rBz@bATjAJdBAhAKjCu@,BBBBBBBBBBBB,453,4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),"40.7714206,-73.83345 40.7702704,-73.8354 40.76924,-73.836711 40.7675005,-73.838271 40.76592,-73.839261 40.7654804,-73.83954 40.7649004,-73.839841 40.76456,-73.83995 40.76418,-73.84001 40.7636705,-73.84 40.7633,-73.839941 40.7626006,-73.839671",NYC_DOT_LIC,45.36,0,4616239,122
1464,Staten Island,2019-07-04T21:57:12.000,_djvF\\\\\\|badMP\\\\\\|IV`GXhY`Ajf@l@pX\zOp@`NTxL?nDmApXe@bJeBxXg@jFsDtO,BBBBBBBBBBBBBBB,110,4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,"40.5256,-74.23039 40.52551,-74.23214 40.52539,-74.23344 40.52526,-74.23765 40.52493,-74.24395 40.5247,-74.24803 40.52455,-74.25073 40.5243,-74.25314 40.52419,-74.25536 40.52419,-74.25623 40.52458,-74.26033 40.52477,-74.2621 40.52528,-74.26624 40.52548,-74",NYC_DOT_LIC,44.11,0,4616281,174
1465,Staten Island,2019-07-04T21:57:12.000,_ucwFfokcM~FxO\\\\\\|BdKx@nHTzFw@vc@F~Dh@\\\\\\|BzAhDv@\\\\\\|@~`@dW`DtAbObFv]rKpUhHfFvAtMtBfH`@,BBBBBBBBBBBBBBBBBB,369,4616282,ROUTE 169 S - MLK WALKER STREET,"40.65632,-74.11972 40.655041,-74.12241 40.6544106,-74.124361 40.6541206,-74.125881 40.654011,-74.127141 40.65429,-74.13302 40.6542505,-74.133981 40.65404,-74.134611 40.6535805,-74.135461 40.6533,-74.135771 40.64786,-74.13964 40.64705,-74.140071 40.6444705",NYC_DOT_LIC,0.00,-101,4616282,0
1466,Bronx,2019-07-04T21:57:12.000,cppxFv}_bMoEgH_CqFeD{LsCqPqBeGeEaGeRiRoP{OuFeD}GaBso@}FsN}AsD_BcCqBiFaG,BBBBBBBBBBBBBBBB,354,4616228,I-87 NYST S Exit 1 - MDE S Van Cortlandt Park,"40.8859405,-73.89676 40.88698,-73.89528 40.8876205,-73.89407 40.8884506,-73.89185 40.8891906,-73.889041 40.88976,-73.88773 40.8907504,-73.886441 40.8938205,-73.883351 40.8966206,-73.88065 40.8978505,-73.879821 40.8992805,-73.879331 40.90706,-73.87806 40.9",NYC_DOT_LIC,45.36,0,4616228,180
1467,Manhattan,2019-07-04T21:57:07.000,mkwwFvqsbMsQbh@oIlTmYp}@,BBBB,330,4329507,LINCOLN TUNNEL W NORTH TUBE NY - NJ,"40.75719,-73.99724 40.76017,-74.00382 40.76185,-74.00725 40.76608,-74.01726",PA -Lincoln Tunnel,11.18,0,4329507,435
1468,Brooklyn,2019-07-04T21:57:05.000,uhzvFjx{bM}J{c@aB{HkCqHqAqBaG}DaEoCwLsJ,BBBBBBBB,413,4616219,VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET,"40.6082705,-74.039261 40.610181,-74.03336 40.6106706,-74.031781 40.61137,-74.030251 40.61178,-74.02968 40.61307,-74.028731 40.61404,-74.028011 40.6162405,-74.02615",NYC_DOT_LIC,39.14,0,4616219,55
1469,Bronx,2019-07-04T21:57:05.000,eyhxFxzfbMjBiJpCiQjAoKL_GMiIUqKk@}^CgTBcFN_H,BBBBBBBBBBB,177,4616309,CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE,"40.8464305,-73.93213 40.8458904,-73.930331 40.84516,-73.92739 40.84478,-73.925401 40.8447106,-73.92412 40.84478,-73.92246 40.844891,-73.92045 40.8451105,-73.91534 40.8451305,-73.91194 40.8451105,-73.910811 40.84503,-73.909371",NYC_DOT_LIC,34.79,0,4616309,123
1470,Queens,2019-07-04T21:57:05.000,ki_xFtwkaMnZH\\\\\\|BM\\\\\\|Ce@bFsA??vCo@bJm@t@a@X]XsAFg@Aq@OgAkFgPw@wI,BBBBBBBBBBBBBBBB,405,4362314,TNB S Qns Anchorage - CIP S @ TNB,"40.79782,-73.79339 40.793425,-73.79344 40.792794,-73.79337001 40.792,-73.79318 40.79086,-73.79276 40.79086,-73.79276 40.7901,-73.79252001 40.788326,-73.79229001 40.788055,-73.79212001 40.78792001,-73.79197 40.78779,-73.79155 40.78775,-73.79135001 40.78776",NYC_DOT_LIC,49.70,0,4362314,54
1471,Queens,2019-07-04T21:57:05.000,ar}wFzekaMDaEy@kJeA}LKkDV_O\iEr@{FzAiGtA}DnBsEdBkCxBmCjE_E\\\\\\\\|FwEzG_GhMyMzE}CfJmDnKmEtImFjG{FnLgOlCqCtDiCnI_DxQyE\\\\\\\\|CaBnGsGpBeD~A}DpFsV`CgG~BaEtFqGxAeBzBiFtA{Ft@oHS_CwAmDiBuDa@oA}OyZcAaDoA}EmBwHiBwEgHkMaBoDsAmEaBiHk@{E,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,206,4362252,CIP N LIE ramp - TNB,"40.7889706,-73.790541 40.7889404,-73.789571 40.78923,-73.78775 40.78958,-73.78552 40.7896406,-73.78466 40.78952,-73.7821 40.7893705,-73.78109 40.78911,-73.77983 40.7886504,-73.778501 40.78822,-73.77755 40.78766,-73.776491 40.7871504,-73.77579 40.78654,-73",NYC-DOT-Region 10,22.36,0,4362252,524
1472,Queens,2019-07-04T21:57:05.000,kztwFzogaMqFeOu@wC_DeQcFwXyAoF{CkIaAmDu@aEiDeTiAeL]iDg@mEqA{E_B_EeCgEgGsKiLmScIkNoH}N}AeEaAaEqC_KqAuDaCsE_EgHqByEaBiGw@kDi@wE,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,318,4362249,LIE WB LITTLE NECK PKWY - NB CIP,"40.7442206,-73.771661 40.7454306,-73.76907 40.745701,-73.76831 40.7465005,-73.7654 40.7476404,-73.76128 40.7480905,-73.76008 40.7488704,-73.75842 40.7492,-73.757551 40.74947,-73.75658 40.75032,-73.75319 40.7506906,-73.75108 40.7508404,-73.75023 40.75104,-",NYC-DOT-Region 10,22.36,0,4362249,175
1473,Queens,2019-07-04T21:57:05.000,em}wFvekaMwByHaAwFy@kKMyFLaK`@uGv@wFrA{FxAiElBiEbBoCvBmCjE{DxFwEzGyFlM{MvE}CbJkDrKqEtIoFlG_GtLiOrCgD~DoB\\\\\\\\|H}C`IaBpGmBbG{DrDiEzBsD`B{EvAkGlCgL\\\\\\\\|A}EpCiFlE{ExFoFpD_D\\\\\\\\|JkHlEoDvEeEhDiE\\\\\\\\|BoDvDsH`DoF\\\\\\\\|CwDvEeFzCwEvA_Hw@aI}CiEiEwD{BgBeKiCqDwAwD{CcCyCuCsF_DeG}CoD,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,205,4362247,CIP NB GCP - TNB,"40.78819,-73.79052 40.7887906,-73.78895 40.7891204,-73.78771 40.7894104,-73.78573 40.7894805,-73.78448 40.7894104,-73.78255 40.789241,-73.78116 40.78896,-73.77992 40.7885405,-73.77866 40.7880904,-73.777661 40.78754,-73.77664 40.7870405,-73.77592 40.786440",NYC-DOT-Region 10,21.74,0,4362247,731
1474,Manhattan,2019-07-04T21:57:05.000,{}_xFzcfbMqAvLTxA`@b@t@Vj@On@u@n@aBp@mBp@{@bAi@pAKbGUjCErBTvBf@dB\\\\\\\\|@rAdAf@v@tAnC,BBBBBBBBBBBBBBBBBBBB,399,4456452,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,"40.8011005,-73.92846 40.80151,-73.93066 40.8014,-73.93111 40.8012304,-73.93129 40.80096,-73.93141 40.8007405,-73.93133 40.800501,-73.93106 40.80026,-73.93057 40.81,-73.93002 40.7997606,-73.92972 40.7994205,-73.929511 40.79901,-73.92945 40.79771,-73.929341",MTA Bridges & Tunnels,35.41,0,4456452,67
1475,Queens,2019-07-04T21:57:05.000,}uvwFlebaMkMcUcIkNoH}N}AeEaAaEqC_KqAuDaCsE_EgHqByEaBiGw@kDi@wE,BBBBBBBBBBBBBB,319,4362251,LIE WB LITTLE NECK PKWY - NB CVE,"40.7537504,-73.744391 40.75605,-73.740851 40.7576705,-73.738391 40.7591904,-73.735841 40.7596604,-73.734851 40.75999,-73.73388 40.7607206,-73.73196 40.76113,-73.731051 40.76178,-73.72999 40.76274,-73.72851 40.7633104,-73.727421 40.7638,-73.72609 40.76408,",NYC-DOT-Region 10,32.93,0,4362251,290
1476,Queens,2019-07-04T21:57:05.000,cl}wFtbkaMfFiIdByBrD{DtAeAj@_@nA}@\\\\\\\\|BcAvBy@hBc@zDm@jBOrBY\\\\\\\\|C_@f@EpHk@\\\\\\\\|Is@????bIOrGa@xHcBvFyBtImDzHgDtBcAtCoApCgAbEqA~QuHxGqDbCUbCRjEcApEy@jGeAtEi@dBg@t@SdRyGzHwC\\\\\\\\|IcDbKuDdLeEnM}ExOwFzRsHnCoArGeEtOaQjGqMbCoJ\\\\\\\\|@{GDuIe@Sf,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,212,4362244,CVE NB LIE - WILLETS PT BLVD,"40.78802,-73.79003 40.7868604,-73.78838 40.7863506,-73.787771 40.7854504,-73.786831 40.78502,-73.786481 40.7848004,-73.78632 40.7844005,-73.78601 40.7837704,-73.785671 40.7831705,-73.78538 40.78264,-73.7852 40.7817,-73.78497 40.78116,-73.78489 40.78058,-7",NYC-DOT-Region 10,32.93,0,4362244,331
1477,Staten island,2019-07-04T21:57:05.000,coyvFzi~bMrAzF~@lEfAxEfD~Np@nDVfEKfD]rEq@vEaAdGo@xDiFvV,BBBBBBBBBBBBB,419,4616204,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD,"40.604181,-74.0523 40.60376,-74.05356 40.6034406,-74.05459 40.6030806,-74.055681 40.60224,-74.058241 40.60199,-74.059121 40.6018705,-74.060121 40.60193,-74.060961 40.60208,-74.06202 40.60233,-74.0631 40.60266,-74.064411 40.6029005,-74.06534 40.60407,-74.0",NYC_DOT_LIC,40.38,0,4616204,53
1478,Staten Island,2019-07-04T21:57:05.000,qoyvF~i~bMhAhF`ArEdAtEbDtNp@lDRvDKrDc@~Dm@bFy@dGa@tEoFrV,BBBBBBBBBBBBB,418,4616205,VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD,"40.60425,-74.052321 40.6038804,-74.053491 40.6035506,-74.05455 40.6032,-74.05562 40.6023804,-74.05813 40.60213,-74.059001 40.6020306,-74.05992 40.6020904,-74.06082 40.6022704,-74.061781 40.6025006,-74.06292 40.6027906,-74.064231 40.60296,-74.065301 40.604",NYC_DOT_LIC,42.87,0,4616205,50
1479,Bronx,2019-07-04T21:57:05.000,gxhxFp{fbMpAiE`@kGhEm[L{FQqIUeKm@}^?gTB{FLgG,BBBBBBBBBBB,172,4616310,CBE AMSTERDAM AVE (L/LVL) - MORRIS AVE,"40.82495,-73.836211 40.82367,-73.83602 40.8202605,-73.835941 40.81888,-73.835951 40.81555,-73.83628 40.81275,-73.83627 40.8124306,-73.83621140.81201,-73.836031 40.81139,-73.83571 40.79715,-73.82657",NYC_DOT_LIC,28.58,0,4616310,149
1480,Brooklyn,2019-07-04T21:57:05.000,ahzvFjx{bM_Kyc@cBaI{BgHcBgC{F_EyDaDkMiJ,BBBBBBBB,412,4616218,VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET,"40.60817,-74.039261 40.610091,-74.03337 40.61059,-74.03176 40.61121,-74.03028 40.61171,-74.0296 40.6129704,-74.028641 40.6139,-74.027831 40.6162006,-74.02602",NYC_DOT_LIC,44.11,0,4616218,48
1481,Bronx,2019-07-04T21:57:05.000,isbxFxctaMkGCyIs@_NWgVb@iF`@,BBBBBB,165,4616305,BWB N Toll Plaza - HRP N Lafayatte Ave,"40.81477,-73.83629 40.81611,-73.83627 40.8178404,-73.83601 40.8202405,-73.83589 40.823961,-73.83607 40.82513,-73.83624",NYC_DOT_LIC,46.60,0,4616305,53
1482,Manhattan,2019-07-04T21:57:05.000,uoixFdjibMdDpAhDDnWk@rDJvD^hG\\\\\\|AzEpB~BzAbEfD\\\\\\|D\\\\\\|Dx@t@lClAbCh@bIzAzAb@jNrCpGvBjDrBjQvOlL\\\\\\|JpJxGvHlGnHtFlJfJhH~Gb@^r@b@hLhGfGjEtOvInUpOpSdNjIxEtAr@rRfGvCxAVNlCnC~EzFnCzCrBrBpEdDtIdFhEhBvCdA\\\\\\|ErAdHzB~A~@hDvBlBpAfC`BfC~A`EjCf@^dGjFpBzA~CtBhD`C`J~FdJ\\\\\\|FfIlFtCjBnBjA,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,450,4616346,Westside Hwy S GWB - 57th St,"40.8500304,-73.944831 40.8492,-73.945241 40.84835,-73.945271 40.84443,-73.945051 40.84353,-73.94511 40.84261,-73.945271 40.8412805,-73.94574 40.8401804,-73.946311 40.839541,-73.94677 40.83856,-73.947611 40.8376105,-73.94856 40.8373205,-73.94883 40.83661,-",NYC_DOT_LIC,41.63,0,4616346,472
1483,Queens,2019-07-04T21:57:05.000,kr_xFpqraM\\\\\\|IgFfJaGbNaIjCqAtDw@vDOlLf@xHfBpOnBzJ`A\\\\\\|Cn@pEfBz[\\\\\\|O\\\\\\|HzEtBdBnElFhElHbAxB,BBBBBBBBBBBBBBBBBBB,167,4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),"40.7992604,-73.828251 40.79751,-73.827091 40.795711,-73.8258 40.7932906,-73.82419 40.7925904,-73.82378 40.791681,-73.823501 40.7907606,-73.823421 40.7886106,-73.82362 40.7870405,-73.82414 40.78439,-73.8247 40.78249,-73.825031 40.7817,-73.82527 40.78065,-7",NYC_DOT_LIC,46.60,0,4616312,137
1484,Brooklyn,2019-07-04T21:57:03.000,qoyvF`j~bM{BgKeP}s@yBsJQu@[wA,BBBBBB,416,4763651,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL,"40.60425,-74.052331 40.6048705,-74.05037 40.6076204,-74.041901 40.6082306,-74.04004 40.6083206,-74.03977 40.60846,-74.03933",Verrazano-Narrows-Bridge,52.81,-101,4763651,87
1485,Brooklyn,2019-07-04T21:57:03.000,gnyvF~i~bMcCsKaPys@wBuJo@yC,BBBBB,411,4763652,VNB E SI GANTRY UPPER LEVEL - BROOKLYN GANTRY UPPER LEVEL,"40.6040405,-74.052321 40.6047,-74.050301 40.60743,-74.041851 40.608031,-74.03998 40.6082705,-74.039211",Verrazano-Narrows-Bridge,32.31,0,4763652,143
1486,Brooklyn,2019-07-04T21:57:03.000,ymyvFvi~bMgC}K_Pms@sBqJs@{C,BBBBB,410,4763656,VNB E SI GANTRY LOWER LEVEL - BROOLKYN GANTRY LOWER LEVEL,"40.6039704,-74.052281 40.604651,-74.05021 40.60737,-74.04182 40.60795,-74.039971 40.608211,-74.03919",Verrazano-Narrows-Bridge,45.98,0,4763656,101
1487,Manhattan,2019-07-04T21:57:03.000,wcuwF\\\\\\\\|}nbMTkB?qAwAuRd@qEbBqKnMk]vB{Ir@_EtCwWLaF,BBBBBBBBBBB,364,4456511,QMT E Manhattan Side - Toll Plaza,"40.745726,-73.97359 40.745616,-73.97305 40.745616,-73.97264001 40.746054,-73.96949001 40.74586,-73.96844 40.745365,-73.96643 40.74304,-73.96157001 40.74244,-73.95983001 40.742185,-73.95887 40.74143,-73.95491001 40.74136,-73.95378001",NYC_DOT_LIC,36.03,0,4456511,149
1488,Queens,2019-07-04T21:57:03.000,ajzwFtmdbMmHhLyBbCkEhDiQrLsOjKcOjKcCx@_DJmC[{Am@}A_AsFyEsJkIgPkM{BiBuDiDkFiF{DsCuDaCqC_BqEuDeUwOcAkA,BBBBBBBBBBBBBBBBBBBBBBBB,394,4616225,TBB N QUEENS ANCHORAGE - BE N,"40.7723304,-73.91979 40.77384,-73.92192 40.77445,-73.922581 40.7754706,-73.923431 40.7784005,-73.92561 40.7810604,-73.927591 40.7836405,-73.929571 40.7843,-73.92986 40.7851,-73.929921 40.7858105,-73.929781 40.78627,-73.92955 40.78674,-73.92923 40.7879605,",NYC_DOT_LIC,47.22,0,4616225,153
1489,Bronx,2019-07-04T21:57:03.000,yyhxFdzfbM_CvH{G`T{BjQcAxJaBrP_F~b@yAnNsAvMoDnZaApEk@bDUrBm@pF,BBBBBBBBBBBBBB,195,4620310,CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS,"40.84653,-73.932031 40.8471706,-73.933591 40.84859,-73.93696 40.849211,-73.939901 40.84955,-73.941791 40.85004,-73.944611 40.85116,-73.95037 40.85161,-73.952851 40.8520306,-73.955211 40.85291,-73.959611 40.853241,-73.96066 40.8534605,-73.961481 40.8535705",PA-GWBridge,45.36,0,4620310,183
